split,id,item_id,dept_id,cat_id,store_id,state_id,date,d,d_num,sales,sell_price,seasonal_naive_28,random_forest_pred,xgboost_pred,lightgbm_pred,lightgbm_tuned_pred
Validation,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-03-20,d_1878,1878,27,1.88,32.0,30.714583333333337,35.08759,37.02348425855599,28.865291677132333
Validation,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-03-21,d_1879,1879,23,1.88,25.0,22.561607142857145,19.12057,27.483552976834066,16.84173275505702
Validation,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-03-22,d_1880,1880,13,1.88,15.0,24.9285119047619,15.961784,17.741691261134495,17.50671143359341
Validation,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-03-23,d_1881,1881,29,1.88,15.0,20.603136849647264,14.4300995,21.142901388604137,14.662566203591636
Validation,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-03-24,d_1882,1882,21,1.88,23.0,23.183333333333334,14.987846,26.87582136090715,16.610361929813806
Validation,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-03-25,d_1883,1883,25,1.88,23.0,23.11616071428572,20.368734,27.66566837490513,21.26122350949854
Validation,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-03-26,d_1884,1884,32,1.88,36.0,27.718125000000004,31.525894,32.709610019202245,24.769506510437303
Validation,FOODS_3_150_WI_2_validation,FOODS_3_150,FOODS_3,FOODS,WI_2,WI,2016-03-27,d_1885,1885,30,1.88,61.0,34.042500000000004,27.463167,33.14562368001305,33.415277211485304
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-02-29,d_1858,1858,30,1.68,13.0,15.424421264207798,15.315686,14.460723118667651,16.251903191078224
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-01,d_1859,1859,27,1.68,8.0,12.436438016946784,12.909926,13.01022566681798,13.936071821275856
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-02,d_1860,1860,15,1.68,18.0,15.979246572903156,14.290589,14.98718655969087,15.95371259399322
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-03,d_1861,1861,24,1.68,15.0,15.178773846411152,14.405381,15.421210229048834,16.376052964177337
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-04,d_1862,1862,11,1.68,14.0,15.652031211193176,16.005816,16.136111538205263,17.65997339395908
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-05,d_1863,1863,14,1.68,29.0,21.861990074876097,22.547806,21.410967913278693,21.985791913154056
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-06,d_1864,1864,25,1.68,34.0,20.415833231734588,20.68371,20.317636403436858,22.78610438885764
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-07,d_1865,1865,12,1.68,15.0,15.816213837352814,15.274479,16.71759688072231,17.324301831558763
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-08,d_1866,1866,13,1.68,15.0,14.988829277843111,13.864834,14.548630796350707,15.443638943851328
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-09,d_1867,1867,16,1.68,16.0,15.46830272021692,14.949061,15.996549209990745,16.68747816729703
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-10,d_1868,1868,12,1.68,22.0,17.076291624260996,15.349573,15.833830576858862,17.23863479818831
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-11,d_1869,1869,19,1.68,12.0,14.778562216303952,14.776453,15.720750941873312,16.240553266134253
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-12,d_1870,1870,29,1.68,22.0,20.02794830997341,21.466719,21.5616648901526,22.264436128327183
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-13,d_1871,1871,25,1.68,14.0,17.74290167170968,19.989117,19.72129135728056,22.078305368830343
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-14,d_1872,1872,18,1.68,17.0,16.190404018552844,15.756755,16.856177607399296,16.961776990362814
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-15,d_1873,1873,17,1.68,17.0,15.5121164854208,14.7992115,16.313233260513012,16.338666511388084
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-16,d_1874,1874,19,1.68,19.0,14.876087885745516,14.996661,15.796436096499706,16.582844345909233
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-17,d_1875,1875,13,1.68,19.0,16.95202066222568,21.082148,15.220654595477765,17.916090480900394
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-18,d_1876,1876,19,1.68,23.0,16.819101041932058,17.472416,18.199620171678617,19.05268900207772
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-19,d_1877,1877,27,1.68,29.0,22.314863413807057,22.079163,22.067920392595493,22.83991894191052
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-20,d_1878,1878,24,1.68,21.0,18.66329007721622,20.297777,20.52060566754768,20.84101548213751
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-21,d_1879,1879,14,1.68,11.0,15.858493585826142,14.449217,15.465459738609647,15.966833126783945
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-22,d_1880,1880,20,1.68,16.0,15.744162761636948,14.259577,14.80102851278093,15.245407383801176
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-23,d_1881,1881,18,1.68,19.0,16.112700028312695,15.484847,16.336874684451455,16.521919194450945
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-24,d_1882,1882,18,1.68,20.0,17.854888174180793,15.069825,16.530712668708873,17.580948176522995
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-25,d_1883,1883,33,1.68,27.0,17.16284469611267,19.242872,18.378203103519223,18.716785652535027
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-26,d_1884,1884,28,1.68,29.0,23.620099579625897,23.19482,22.593619052815143,23.253280632389487
Validation,FOODS_3_389_TX_2_validation,FOODS_3_389,FOODS_3,FOODS,TX_2,TX,2016-03-27,d_1885,1885,26,1.68,16.0,17.618651492694873,17.618263,17.493701922052782,18.218439267462703
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-02-29,d_1858,1858,29,1.38,4.0,11.26817151778666,11.108444,11.540496693502527,9.63585214967687
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-01,d_1859,1859,4,1.38,19.0,15.430078607745926,13.630006,10.783710531096515,10.764630545774276
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-02,d_1860,1860,13,1.38,12.0,15.033741883200843,10.746406,11.467699261525915,10.727587639984112
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-03,d_1861,1861,20,1.38,7.0,13.821500300191136,11.033369,11.48931313994416,10.313850819285152
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-04,d_1862,1862,15,1.38,15.0,11.362867848454188,11.4157095,11.897619603353386,9.746614110233962
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-05,d_1863,1863,36,1.38,35.0,19.527390279097595,17.018826,18.55067689907869,13.914596364926016
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-06,d_1864,1864,33,1.38,17.0,15.047303931199284,15.633769,12.9288469157492,11.258247980011287
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-07,d_1865,1865,5,1.38,23.0,12.392932671452485,12.456381,12.134640633017929,8.45446018621347
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-08,d_1866,1866,18,1.38,7.0,11.052293723698773,11.050225,9.974312614556386,7.863756806759746
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-09,d_1867,1867,17,1.38,5.0,9.97117288404387,10.6550455,9.524964977241543,8.006355615471165
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-10,d_1868,1868,24,1.38,9.0,10.567465724317662,11.044583,9.162686432194548,8.020902141398063
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-11,d_1869,1869,16,1.38,37.0,13.808985169989135,16.131296,13.163190757697896,12.134463700599134
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-12,d_1870,1870,20,1.38,27.0,17.30869950796402,21.046822,17.27148032916039,15.294490534114116
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-13,d_1871,1871,13,1.38,21.0,13.325011954861663,16.876028,13.77389694668793,12.442954323449486
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-14,d_1872,1872,28,1.38,11.0,11.903585034843156,12.470308,11.86927426978757,9.092852503317266
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-15,d_1873,1873,15,1.38,21.0,13.780103140454822,13.978755,12.453792545591508,9.074625921195524
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-16,d_1874,1874,22,1.38,24.0,11.987974455364013,13.815427,12.444377368760277,8.15274209410771
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-17,d_1875,1875,19,1.38,18.0,11.944834544644284,13.356187,11.670359220362766,8.391828524070371
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-18,d_1876,1876,7,1.38,23.0,14.469326984011136,16.291355,15.366477483655231,11.661054643148494
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-19,d_1877,1877,27,1.38,39.0,21.94164968996592,20.88542,20.292621360055005,18.51196990036465
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-20,d_1878,1878,41,1.38,14.0,13.89474401634574,15.774406,15.91297455781883,12.725402221612455
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-21,d_1879,1879,14,1.38,13.0,12.537128479783451,12.299938,13.153675931572504,10.177766410839656
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-22,d_1880,1880,18,1.38,8.0,11.33796349227357,12.217984,11.140655213658578,8.86195131128477
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-23,d_1881,1881,19,1.38,14.0,12.494774622376797,12.794047,11.740795243744572,9.464570351340878
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-24,d_1882,1882,20,1.38,21.0,12.517484162430048,13.21126,12.582992454237948,10.890144562872502
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-25,d_1883,1883,10,1.38,15.0,12.618921767487326,13.21701,12.661013635513052,10.841002705720298
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-26,d_1884,1884,15,1.38,40.0,21.686093524531024,23.683666,19.56782129368519,18.85106361393027
Validation,FOODS_3_491_WI_1_validation,FOODS_3_491,FOODS_3,FOODS,WI_1,WI,2016-03-27,d_1885,1885,23,1.38,21.0,14.192714458219791,16.362057,14.492563177809954,11.159953750310777
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-02-29,d_1858,1858,12,1.68,7.0,8.059364466953673,7.8043556,7.868207057241413,8.08119593968079
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-01,d_1859,1859,15,1.68,11.0,7.82401628949553,7.90479,7.938547839356434,8.06086386965384
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-02,d_1860,1860,18,1.68,11.0,8.194916544055959,8.096791,8.043015262724438,8.178688019525625
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-03,d_1861,1861,15,1.68,6.0,7.306683950065801,7.5778008,7.686193735680974,7.704684738243902
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-04,d_1862,1862,15,1.68,6.0,7.892773822975326,8.14648,8.337826260768242,8.037222849060088
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-05,d_1863,1863,14,1.68,6.0,9.387503800167796,9.534376,9.796518250687452,9.356874028271042
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-06,d_1864,1864,11,1.68,8.0,9.447940443916336,10.485504,10.487483358982685,10.33848979553736
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-07,d_1865,1865,12,1.68,9.0,8.293601062961457,8.169302,8.489516422519982,8.554513683715253
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-08,d_1866,1866,20,1.68,15.0,8.371500337001029,8.310522,8.152295965748062,8.589306192932776
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-09,d_1867,1867,15,1.68,14.0,7.973280118394904,8.900699,8.568936093337637,9.038402818384592
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-10,d_1868,1868,21,1.68,13.0,8.519576521759145,8.904842,8.632339638196267,8.787874169701801
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-11,d_1869,1869,11,1.68,17.0,8.872800952312947,8.762828,9.28173361447794,9.429275481689787
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-12,d_1870,1870,23,1.68,6.0,9.909039687050615,10.63099,10.43426697090032,10.432184999548964
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-13,d_1871,1871,13,1.68,11.0,10.446323027062018,10.924981,11.092504862341482,11.21378523677354
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-14,d_1872,1872,13,1.68,22.0,9.254531384527535,9.074988,10.08971136631325,10.377664602498838
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-15,d_1873,1873,11,1.68,11.0,8.857570628996358,9.000415,9.530546652443686,10.055121457936902
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-16,d_1874,1874,19,1.68,14.0,9.345443695571571,10.386771,10.421597977080893,10.429338066314685
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-17,d_1875,1875,16,1.68,12.0,10.806951569419386,8.994387,8.647621537134016,9.80849278979303
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-18,d_1876,1876,7,1.68,12.0,10.540881514593856,11.145077,10.748750592365688,10.896520947325552
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-19,d_1877,1877,24,1.68,16.0,11.05255179079256,14.040651,13.114396265491536,13.268027324792143
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-20,d_1878,1878,20,1.68,8.0,10.62402561502333,12.661295,12.175944410355507,12.234315272927011
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-21,d_1879,1879,11,1.68,12.0,9.811708278593168,11.015858,10.947401111189174,10.436176706994786
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-22,d_1880,1880,17,1.68,9.0,9.790448985092244,9.862432,9.779822992545428,9.490720604638602
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-23,d_1881,1881,16,1.68,12.0,10.021079862606562,10.543915,10.408615692292148,9.685796477907274
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-24,d_1882,1882,15,1.68,8.0,9.455643409633504,9.845624,10.217443153649803,9.850245044887908
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-25,d_1883,1883,19,1.68,8.0,9.766509192501813,10.571762,10.662255926555815,10.518233744055408
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-26,d_1884,1884,19,1.68,15.0,12.196244875314685,13.4702835,13.16279833513496,12.494781361062683
Validation,FOODS_3_586_CA_4_validation,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,2016-03-27,d_1885,1885,19,1.68,10.0,11.064838700275889,12.136746,12.026847502902118,11.532206314604512
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-02-29,d_1858,1858,14,2.48,10.0,7.504087183688348,7.6469927,7.176816975804195,7.959553646166423
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-01,d_1859,1859,7,2.48,12.0,7.321886361071627,7.6479883,7.569777119957049,7.822429566078997
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-02,d_1860,1860,11,2.48,9.0,7.951887188055009,9.678625,9.45002859931977,9.35611389364894
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-03,d_1861,1861,10,2.48,7.0,8.40768965427742,9.057544,9.07170254819121,9.365087233885143
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-04,d_1862,1862,15,2.48,12.0,9.669892860351217,8.675254,9.053767544391084,8.449072500423625
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-05,d_1863,1863,17,2.48,18.0,12.31224704391963,13.984448,13.861987268975128,14.296997914322708
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-06,d_1864,1864,24,2.48,15.0,12.58356166108913,13.862328,14.011685890181036,14.09836538075641
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-07,d_1865,1865,10,2.48,14.0,9.376522789882149,9.150389,9.82976722219746,9.286414928994992
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-08,d_1866,1866,14,2.48,12.0,9.616730680234342,10.3934355,10.585908512939096,10.527751438853668
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-09,d_1867,1867,12,2.48,8.0,9.667799808195245,10.419134,10.070354305268392,9.74228232099989
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-10,d_1868,1868,11,2.48,17.0,10.29086117349146,8.999269,9.33702414781977,8.47878573013892
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-11,d_1869,1869,8,2.48,11.0,9.845832837657664,11.597084,11.629788236496358,10.897192902199638
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-12,d_1870,1870,15,2.48,14.0,13.847948823774086,14.550268,14.053011059999331,14.30531363021195
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-13,d_1871,1871,17,2.48,15.0,10.635922030845036,12.997284,12.83809754962754,12.201693506807471
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-14,d_1872,1872,24,2.48,9.0,11.48322870934961,11.281505,10.998626583425352,11.264678154890175
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-15,d_1873,1873,10,2.48,3.0,11.040727969558494,10.369068,9.703300374164158,10.351563749167733
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-16,d_1874,1874,22,2.48,13.0,10.406263623840966,8.926656,9.14044900204381,8.346221647305844
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-17,d_1875,1875,12,2.48,7.0,8.057863661636175,7.4915667,6.934952156511423,7.894767784500945
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-18,d_1876,1876,14,2.48,8.0,8.458283263885807,9.042762,9.300622207693726,9.530487020264529
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-19,d_1877,1877,15,2.48,12.0,12.636509075286405,11.966764,12.024401030756506,12.111975723361107
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-20,d_1878,1878,18,2.48,14.0,11.554282564722978,12.276907,12.554813760837105,12.252514591657082
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-21,d_1879,1879,10,2.48,7.0,8.453394503129958,8.5176735,8.607937958807918,9.186949123372536
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-22,d_1880,1880,14,2.48,7.0,8.798368863052396,8.003163,7.971090328702624,8.268879492310226
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-23,d_1881,1881,10,2.48,7.0,8.120865352831434,7.7806106,7.777689958512301,8.096176237138424
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-24,d_1882,1882,10,2.48,6.0,7.182330042957186,7.346895,7.596175236391809,8.040430287082877
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-25,d_1883,1883,14,2.48,9.0,8.302672770930043,8.44315,8.724241360400207,8.737731274048864
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-26,d_1884,1884,11,2.48,15.0,11.546425145627264,12.467791,12.48168022923007,12.155987701285344
Validation,FOODS_3_607_WI_3_validation,FOODS_3_607,FOODS_3,FOODS,WI_3,WI,2016-03-27,d_1885,1885,14,2.48,6.0,10.07661798553452,10.1273575,9.459196846305492,9.353542861433954
Validation,FOODS_3_694_TX_2_validation,FOODS_3_694,FOODS_3,FOODS,TX_2,TX,2016-02-29,d_1858,1858,20,1.68,16.0,18.05824747452644,15.43674,14.03269921237484,15.484150173425876
Validation,FOODS_3_694_TX_2_validation,FOODS_3_694,FOODS_3,FOODS,TX_2,TX,2016-03-01,d_1859,1859,23,1.68,10.0,15.613615006582558,13.212085,12.740158998917796,13.993227569459329
Validation,FOODS_3_694_TX_2_validation,FOODS_3_694,FOODS_3,FOODS,TX_2,TX,2016-03-02,d_1860,1860,8,1.68,8.0,14.734782194129082,12.396839,11.402172010994615,13.88138581271168
Validation,FOODS_3_694_TX_2_validation,FOODS_3_694,FOODS_3,FOODS,TX_2,TX,2016-03-03,d_1861,1861,17,1.68,10.0,15.205368226253023,13.196584,13.098635350465806,14.460340007266572
Validation,FOODS_3_694_TX_2_validation,FOODS_3_694,FOODS_3,FOODS,TX_2,TX,2016-03-04,d_1862,1862,18,1.68,14.0,15.723333671865594,15.500017,14.131553467208033,16.434044615635553
Validation,FOODS_3_694_TX_2_validation,FOODS_3_694,FOODS_3,FOODS,TX_2,TX,2016-03-05,d_1863,1863,29,1.68,14.0,17.92655934088371,19.081558,17.783605040480868,20.598026462629075
Validation,FOODS_3_694_TX_2_validation,FOODS_3_694,FOODS_3,FOODS,TX_2,TX,2016-03-06,d_1864,1864,25,1.68,20.0,17.769786348615845,20.755888,18.3083965978691,21.410933348390216
Validation,FOODS_3_694_TX_2_validation,FOODS_3_694,FOODS_3,FOODS,TX_2,TX,2016-03-07,d_1865,1865,23,1.68,19.0,15.898751616570692,17.057493,17.727058563825718,17.12568820202873
